"Day";"Month";"Year";"Farm";"Tree";"Treatment";"Visit";"Flowers";"PodBig";"PodMedium";"PodSmall";"Ripe";"BPD";"Mammal";"PestFeeding";"DBT";"IR";"CherelleWilt";"TreeHeight";"DBH";"shade_treelevel";"DiameterBranches";"biomass_tree";"shade_cover";"area";"trees_planted";"n_tree";"rich_tree";"shade_heigth";"shade_dbh";"n_forest";"rich_forest";"n_fruit";"rich_fruit";"cacao_heigth";"cacao_dbh";"mean_dist_cacao";"n_cacao";"cacao_dens";"yield_2018";"yieldst_2018";"forestcover8k";"allforestcover_1.5k";"biomass_cocoa_mean";"biomass_cocoa_total";"bat_ins";"bat_dcyc";"bat_hrub";"bat_hip";"bat_nyc";"bat_ralc";"bird_ins";"bird_cam";"bird_dyap";"bird_hpra";"bird_terp";"Month_number";"roll.mean";"Tree_ID";"PodSmallAll";"TotalPods";"PodBigMed";"PodSmallT1";"all_damage";"small_damage";"prop_alldamage";"prop_smalldamage";"prop_Ripe";"prop_BPD";"prop_Mammal";"prop_PestFeeding";"prop_DBT";"prop_IR";"prop_CherelleWilt"
25;"September";2020;"EBEM";"Control A";"Control";8;14;27;8;12;7;10;0;51;7;7;0;3,94;33;42,439;22,63;0,127505676644573;85,45;3,5;1993;51;26;54,56666667;18,06666667;29;22;21;3;10,54;4,17;3,19;3448,07;985,16;1,5;0,428571429;27,64;694,54;0,00685298713487667;6,7512888057951;0,151587301587302;0,0158730158730159;0,0396825396825397;0,0162698412698413;0,0158730158730159;0,040079365079365;0,189923494037536;0,0165289256198347;0,041288210351609;0;0,0247706526311003;9;8,89;"EBEM_Control A";19;54;35;5;68;7;1,25925925925926;0,368421052631579;0,12962962962963;0,185185185185185;0;0,944444444444444;0,12962962962963;0,368421052631579;0
26;"December";2020;"EBEM";"Control A";"Control";11;2;8;2;2;8;0;1;11;0;0;3;3,94;33;42,439;22,63;0,127505676644573;85,45;3,5;1993;51;26;54,56666667;18,06666667;29;22;21;3;10,54;4,17;3,19;3448,07;985,16;1,5;0,428571429;27,64;694,54;0,00685298713487667;6,7512888057951;0,151587301587302;0,0158730158730159;0,0396825396825397;0,0162698412698413;0,0158730158730159;0,040079365079365;0,189923494037536;0,0165289256198347;0,041288210351609;0;0,0247706526311003;12;0,05;"EBEM_Control A";5;15;10;11;11;3;0,733333333333333;0,6;0,533333333333333;0;0,0666666666666667;0,733333333333333;0;0;0,6
26;"Mar";2020;"EBEM";"Control A";"Control";2;173;0;1;1;0;0;0;1;0;0;10;3,94;33;42,439;22,63;0,127505676644573;85,45;3,5;1993;51;26;54,56666667;18,06666667;29;22;21;3;10,54;4,17;3,19;3448,07;985,16;1,5;0,428571429;27,64;694,54;0,00685298713487667;6,7512888057951;0,151587301587302;0,0158730158730159;0,0396825396825397;0,0162698412698413;0,0158730158730159;0,040079365079365;0,189923494037536;0,0165289256198347;0,041288210351609;0;0,0247706526311003;3;19,57;"EBEM_Control A";11;12;1;20;1;10;0,0833333333333333;0,909090909090909;0;0;0;0,0833333333333333;0;0;0,909090909090909
27;"May";2020;"EBEM";"Control A";"Control";4;80;1;0;20;0;0;0;8;0;0;0;3,94;33;42,439;22,63;0,127505676644573;85,45;3,5;1993;51;26;54,56666667;18,06666667;29;22;21;3;10,54;4,17;3,19;3448,07;985,16;1,5;0,428571429;27,64;694,54;0,00685298713487667;6,7512888057951;0,151587301587302;0,0158730158730159;0,0396825396825397;0,0162698412698413;0,0158730158730159;0,040079365079365;0,189923494037536;0,0165289256198347;0,041288210351609;0;0,0247706526311003;5;5,11;"EBEM_Control A";20;21;1;15;8;0;0,380952380952381;0;0;0;0;0,380952380952381;0;0;0
28;"August";2020;"EBEM";"Control A";"Control";7;0;15;17;13;0;3;0;41;0;1;1;3,94;33;42,439;22,63;0,127505676644573;85,45;3,5;1993;51;26;54,56666667;18,06666667;29;22;21;3;10,54;4,17;3,19;3448,07;985,16;1,5;0,428571429;27,64;694,54;0,00685298713487667;6,7512888057951;0,151587301587302;0,0158730158730159;0,0396825396825397;0,0162698412698413;0,0158730158730159;0,040079365079365;0,189923494037536;0,0165289256198347;0,041288210351609;0;0,0247706526311003;8;12,68;"EBEM_Control A";15;47;32;26;44;2;0,936170212765957;0,133333333333333;0;0,0638297872340425;0;0,872340425531915;0;0,0666666666666667;0,0666666666666667
28;"June";2020;"EBEM";"Control A";"Control";5;150;0;6;24;0;0;0;14;0;0;2;3,94;33;42,439;22,63;0,127505676644573;85,45;3,5;1993;51;26;54,56666667;18,06666667;29;22;21;3;10,54;4,17;3,19;3448,07;985,16;1,5;0,428571429;27,64;694,54;0,00685298713487667;6,7512888057951;0,151587301587302;0,0158730158730159;0,0396825396825397;0,0162698412698413;0,0158730158730159;0,040079365079365;0,189923494037536;0,0165289256198347;0,041288210351609;0;0,0247706526311003;6;6,99;"EBEM_Control A";26;32;6;NA;14;2;0,4375;0,0769230769230769;0;0;0;0,4375;0;0;0,0769230769230769
12;"Feb";2020;"EBEM";"Control B";"Control";1;0;0;0;0;0;0;0;0;0;0;0;3,43;27;65,328;17,26;0,0752757560176576;85,45;3,5;1993;51;26;54,56666667;18,06666667;29;22;21;3;10,54;4,17;3,19;3448,07;985,16;1,5;0,428571429;27,64;694,54;0,00685298713487667;6,7512888057951;0,151587301587302;0,0158730158730159;0,0396825396825397;0,0162698412698413;0,0158730158730159;0,040079365079365;0,189923494037536;0,0165289256198347;0,041288210351609;0;0,0247706526311003;2;0;"EBEM_Control B";0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;"May";2020;"EBEM";"Control B";"Control";3;5;0;0;0;0;0;0;0;0;0;0;3,43;27;65,328;17,26;0,0752757560176576;85,45;3,5;1993;51;26;54,56666667;18,06666667;29;22;21;3;10,54;4,17;3,19;3448,07;985,16;1,5;0,428571429;27,64;694,54;0,00685298713487667;6,7512888057951;0,151587301587302;0,0158730158730159;0,0396825396825397;0,0162698412698413;0,0158730158730159;0,040079365079365;0,189923494037536;0,0165289256198347;0,041288210351609;0;0,0247706526311003;5;6,64;"EBEM_Control B";0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
25;"January";2021;"EBEM";"Control B";"Control";12;0;0;0;0;0;0;0;0;0;0;0;3,43;27;65,328;17,26;0,0752757560176576;85,45;3,5;1993;51;26;54,56666667;18,06666667;29;22;21;3;10,54;4,17;3,19;3448,07;985,16;1,5;0,428571429;27,64;694,54;0,00685298713487667;6,7512888057951;0,151587301587302;0,0158730158730159;0,0396825396825397;0,0162698412698413;0,0158730158730159;0,040079365079365;0,189923494037536;0,0165289256198347;0,041288210351609;0;0,0247706526311003;1;0;"EBEM_Control B";0;0;0;4;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
25;"July";2020;"EBEM";"Control B";"Control";6;0;0;2;4;0;0;0;2;0;0;0;3,43;27;65,328;17,26;0,0752757560176576;85,45;3,5;1993;51;26;54,56666667;18,06666667;29;22;21;3;10,54;4,17;3,19;3448,07;985,16;1,5;0,428571429;27,64;694,54;0,00685298713487667;6,7512888057951;0,151587301587302;0,0158730158730159;0,0396825396825397;0,0162698412698413;0,0158730158730159;0,040079365079365;0,189923494037536;0,0165289256198347;0,041288210351609;0;0,0247706526311003;7;5,09;"EBEM_Control B";4;6;2;4;2;0;0,333333333333333;0;0;0;0;0,333333333333333;0;0;0
25;"November";2020;"EBEM";"Control B";"Control";10;2;1;1;2;1;2;0;0;0;0;2;3,43;27;65,328;17,26;0,0752757560176576;85,45;3,5;1993;51;26;54,56666667;18,06666667;29;22;21;3;10,54;4,17;3,19;3448,07;985,16;1,5;0,428571429;27,64;694,54;0,00685298713487667;6,7512888057951;0,151587301587302;0,0158730158730159;0,0396825396825397;0,0162698412698413;0,0158730158730159;0,040079365079365;0,189923494037536;0,0165289256198347;0,041288210351609;0;0,0247706526311003;11;0,34;"EBEM_Control B";4;6;2;0;2;2;0,333333333333333;0,5;0,166666666666667;0,333333333333333;0;0;0;0;0,5
25;"October";2020;"EBEM";"Control B";"Control";9;0;5;0;0;3;0;0;2;0;0;0;3,43;27;65,328;17,26;0,0752757560176576;85,45;3,5;1993;51;26;54,56666667;18,06666667;29;22;21;3;10,54;4,17;3,19;3448,07;985,16;1,5;0,428571429;27,64;694,54;0,00685298713487667;6,7512888057951;0,151587301587302;0,0158730158730159;0,0396825396825397;0,0162698412698413;0,0158730158730159;0,040079365079365;0,189923494037536;0,0165289256198347;0,041288210351609;0;0,0247706526311003;10;8,35;"EBEM_Control B";0;5;5;0;2;0;0,4;NA;0,6;0;0;0,4;0;NA;NA
25;"September";2020;"EBEM";"Control B";"Control";8;0;4;1;0;0;0;0;4;0;0;0;3,43;27;65,328;17,26;0,0752757560176576;85,45;3,5;1993;51;26;54,56666667;18,06666667;29;22;21;3;10,54;4,17;3,19;3448,07;985,16;1,5;0,428571429;27,64;694,54;0,00685298713487667;6,7512888057951;0,151587301587302;0,0158730158730159;0,0396825396825397;0,0162698412698413;0,0158730158730159;0,040079365079365;0,189923494037536;0,0165289256198347;0,041288210351609;0;0,0247706526311003;9;8,89;"EBEM_Control B";0;5;5;2;4;0;0,8;NA;0;0;0;0,8;0;NA;NA
26;"December";2020;"EBEM";"Control B";"Control";11;0;0;0;2;0;0;0;2;0;0;0;3,43;27;65,328;17,26;0,0752757560176576;85,45;3,5;1993;51;26;54,56666667;18,06666667;29;22;21;3;10,54;4,17;3,19;3448,07;985,16;1,5;0,428571429;27,64;694,54;0,00685298713487667;6,7512888057951;0,151587301587302;0,0158730158730159;0,0396825396825397;0,0162698412698413;0,0158730158730159;0,040079365079365;0,189923494037536;0,0165289256198347;0,041288210351609;0;0,0247706526311003;12;0,05;"EBEM_Control B";2;2;0;0;2;0;1;0;0;0;0;1;0;0;0
26;"Mar";2020;"EBEM";"Control B";"Control";2;0;0;0;0;0;0;0;0;0;0;0;3,43;27;65,328;17,26;0,0752757560176576;85,45;3,5;1993;51;26;54,56666667;18,06666667;29;22;21;3;10,54;4,17;3,19;3448,07;985,16;1,5;0,428571429;27,64;694,54;0,00685298713487667;6,7512888057951;0,151587301587302;0,0158730158730159;0,0396825396825397;0,0162698412698413;0,0158730158730159;0,040079365079365;0,189923494037536;0,0165289256198347;0,041288210351609;0;0,0247706526311003;3;19,57;"EBEM_Control B";0;0;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
27;"May";2020;"EBEM";"Control B";"Control";4;6;0;0;1;0;0;0;0;0;0;0;3,43;27;65,328;17,26;0,0752757560176576;85,45;3,5;1993;51;26;54,56666667;18,06666667;29;22;21;3;10,54;4,17;3,19;3448,07;985,16;1,5;0,428571429;27,64;694,54;0,00685298713487667;6,7512888057951;0,151587301587302;0,0158730158730159;0,0396825396825397;0,0162698412698413;0,0158730158730159;0,040079365079365;0,189923494037536;0,0165289256198347;0,041288210351609;0;0,0247706526311003;5;5,11;"EBEM_Control B";1;1;0;2;0;0;0;0;0;0;0;0;0;0;0
28;"August";2020;"EBEM";"Control B";"Control";7;0;2;2;1;0;0;0;0;4;1;0;3,43;27;65,328;17,26;0,0752757560176576;85,45;3,5;1993;51;26;54,56666667;18,06666667;29;22;21;3;10,54;4,17;3,19;3448,07;985,16;1,5;0,428571429;27,64;694,54;0,00685298713487667;6,7512888057951;0,151587301587302;0,0158730158730159;0,0396825396825397;0,0162698412698413;0,0158730158730159;0,040079365079365;0,189923494037536;0,0165289256198347;0,041288210351609;0;0,0247706526311003;8;12,68;"EBEM_Control B";2;6;4;7;4;1;0,666666666666667;0,5;0;0;0;0;0,666666666666667;0,5;0
28;"June";2020;"EBEM";"Control B";"Control";5;5;0;0;7;0;0;0;1;0;0;0;3,43;27;65,328;17,26;0,0752757560176576;85,45;3,5;1993;51;26;54,56666667;18,06666667;29;22;21;3;10,54;4,17;3,19;3448,07;985,16;1,5;0,428571429;27,64;694,54;0,00685298713487667;6,7512888057951;0,151587301587302;0,0158730158730159;0,0396825396825397;0,0162698412698413;0,0158730158730159;0,040079365079365;0,189923494037536;0,0165289256198347;0,041288210351609;0;0,0247706526311003;6;6,99;"EBEM_Control B";7;7;0;NA;1;0;0,142857142857143;0;0;0;0;0,142857142857143;0;0;0
12;"Feb";2020;"EBEM";"Treatment A";"Exclosure";1;11;0;1;4;0;3;0;1;0;0;8;3;29;38,948;23,5;0,0759376640795285;85,45;3,5;1993;51;26;54,56666667;18,06666667;29;22;21;3;10,54;4,17;3,19;3448,07;985,16;1,5;0,428571429;27,64;694,54;0,00685298713487667;6,7512888057951;0,151587301587302;0,0158730158730159;0,0396825396825397;0,0162698412698413;0,0158730158730159;0,040079365079365;0,189923494037536;0,0165289256198347;0,041288210351609;0;0,0247706526311003;2;0;"EBEM_Treatment A";12;13;1;14;4;8;0,307692307692308;0,666666666666667;0;0,230769230769231;0;0,0769230769230769;0;0;0,666666666666667
2;"May";2020;"EBEM";"Treatment A";"Exclosure";3;70;0;0;2;0;2;0;0;0;0;12;3;29;38,948;23,5;0,0759376640795285;85,45;3,5;1993;51;26;54,56666667;18,06666667;29;22;21;3;10,54;4,17;3,19;3448,07;985,16;1,5;0,428571429;27,64;694,54;0,00685298713487667;6,7512888057951;0,151587301587302;0,0158730158730159;0,0396825396825397;0,0162698412698413;0,0158730158730159;0,040079365079365;0,189923494037536;0,0165289256198347;0,041288210351609;0;0,0247706526311003;5;6,64;"EBEM_Treatment A";14;14;0;0;2;12;0,142857142857143;0,857142857142857;0;0,142857142857143;0;0;0;0;0,857142857142857
25;"July";2020;"EBEM";"Treatment A";"Exclosure";6;0;2;14;130;0;28;0;58;0;0;18;3;29;38,948;23,5;0,0759376640795285;85,45;3,5;1993;51;26;54,56666667;18,06666667;29;22;21;3;10,54;4,17;3,19;3448,07;985,16;1,5;0,428571429;27,64;694,54;0,00685298713487667;6,7512888057951;0,151587301587302;0,0158730158730159;0,0396825396825397;0,0162698412698413;0,0158730158730159;0,040079365079365;0,189923494037536;0,0165289256198347;0,041288210351609;0;0,0247706526311003;7;5,09;"EBEM_Treatment A";148;164;16;2;86;18;0,524390243902439;0,121621621621622;0;0,170731707317073;0;0,353658536585366;0;0;0,121621621621622
25;"September";2020;"EBEM";"Treatment A";"Exclosure";8;10;6;8;38;0;37;0;30;0;3;11;3;29;38,948;23,5;0,0759376640795285;85,45;3,5;1993;51;26;54,56666667;18,06666667;29;22;21;3;10,54;4,17;3,19;3448,07;985,16;1,5;0,428571429;27,64;694,54;0,00685298713487667;6,7512888057951;0,151587301587302;0,0158730158730159;0,0396825396825397;0,0162698412698413;0,0158730158730159;0,040079365079365;0,189923494037536;0,0165289256198347;0,041288210351609;0;0,0247706526311003;9;8,89;"EBEM_Treatment A";52;66;14;0;67;14;1,01515151515152;0,269230769230769;0;0,560606060606061;0;0,454545454545455;0;0,0576923076923077;0,211538461538462
26;"Mar";2020;"EBEM";"Treatment A";"Exclosure";2;170;0;2;25;0;8;0;0;0;0;9;3;29;38,948;23,5;0,0759376640795285;85,45;3,5;1993;51;26;54,56666667;18,06666667;29;22;21;3;10,54;4,17;3,19;3448,07;985,16;1,5;0,428571429;27,64;694,54;0,00685298713487667;6,7512888057951;0,151587301587302;0,0158730158730159;0,0396825396825397;0,0162698412698413;0,0158730158730159;0,040079365079365;0,189923494037536;0,0165289256198347;0,041288210351609;0;0,0247706526311003;3;19,57;"EBEM_Treatment A";34;36;2;67;8;9;0,222222222222222;0,264705882352941;0;0,222222222222222;0;0;0;0;0,264705882352941
27;"May";2020;"EBEM";"Treatment A";"Exclosure";4;274;0;0;64;0;0;0;4;0;0;3;3;29;38,948;23,5;0,0759376640795285;85,45;3,5;1993;51;26;54,56666667;18,06666667;29;22;21;3;10,54;4,17;3,19;3448,07;985,16;1,5;0,428571429;27,64;694,54;0,00685298713487667;6,7512888057951;0,151587301587302;0,0158730158730159;0,0396825396825397;0,0162698412698413;0,0158730158730159;0,040079365079365;0,189923494037536;0,0165289256198347;0,041288210351609;0;0,0247706526311003;5;5,11;"EBEM_Treatment A";67;67;0;108;4;3;0,0597014925373134;0,0447761194029851;0;0;0;0,0597014925373134;0;0;0,0447761194029851
28;"August";2020;"EBEM";"Treatment A";"Exclosure";7;0;2;14;88;0;50;0;75;2;1;19;3;29;38,948;23,5;0,0759376640795285;85,45;3,5;1993;51;26;54,56666667;18,06666667;29;22;21;3;10,54;4,17;3,19;3448,07;985,16;1,5;0,428571429;27,64;694,54;0,00685298713487667;6,7512888057951;0,151587301587302;0,0158730158730159;0,0396825396825397;0,0162698412698413;0,0158730158730159;0,040079365079365;0,189923494037536;0,0165289256198347;0,041288210351609;0;0,0247706526311003;8;12,68;"EBEM_Treatment A";108;124;16;124;127;20;1,0241935483871;0,185185185185185;0;0,403225806451613;0;0,604838709677419;0,0161290322580645;0,00925925925925926;0,175925925925926
28;"June";2020;"EBEM";"Treatment A";"Exclosure";5;205;1;2;120;0;0;0;25;0;0;4;3;29;38,948;23,5;0,0759376640795285;85,45;3,5;1993;51;26;54,56666667;18,06666667;29;22;21;3;10,54;4,17;3,19;3448,07;985,16;1,5;0,428571429;27,64;694,54;0,00685298713487667;6,7512888057951;0,151587301587302;0,0158730158730159;0,0396825396825397;0,0162698412698413;0,0158730158730159;0,040079365079365;0,189923494037536;0,0165289256198347;0,041288210351609;0;0,0247706526311003;6;6,99;"EBEM_Treatment A";124;127;3;NA;25;4;0,196850393700787;0,032258064516129;0;0;0;0,196850393700787;0;0;0,032258064516129
12;"Feb";2020;"EBEM";"Treatment B";"Exclosure";1;0;0;0;0;0;0;0;0;0;0;0;3,06;15,3;68,99;13,7;0,0222212140268692;85,45;3,5;1993;51;26;54,56666667;18,06666667;29;22;21;3;10,54;4,17;3,19;3448,07;985,16;1,5;0,428571429;27,64;694,54;0,00685298713487667;6,7512888057951;0,151587301587302;0,0158730158730159;0,0396825396825397;0,0162698412698413;0,0158730158730159;0,040079365079365;0,189923494037536;0,0165289256198347;0,041288210351609;0;0,0247706526311003;2;0;"EBEM_Treatment B";0;0;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;"May";2020;"EBEM";"Treatment B";"Exclosure";3;15;0;0;1;0;0;0;0;0;0;0;3,06;15,3;68,99;13,7;0,0222212140268692;85,45;3,5;1993;51;26;54,56666667;18,06666667;29;22;21;3;10,54;4,17;3,19;3448,07;985,16;1,5;0,428571429;27,64;694,54;0,00685298713487667;6,7512888057951;0,151587301587302;0,0158730158730159;0,0396825396825397;0,0162698412698413;0,0158730158730159;0,040079365079365;0,189923494037536;0,0165289256198347;0,041288210351609;0;0,0247706526311003;5;6,64;"EBEM_Treatment B";1;1;0;3;0;0;0;0;0;0;0;0;0;0;0
25;"January";2021;"EBEM";"Treatment B";"Exclosure";12;0;0;0;1;0;0;0;1;0;0;2;3,06;15,3;68,99;13,7;0,0222212140268692;85,45;3,5;1993;51;26;54,56666667;18,06666667;29;22;21;3;10,54;4,17;3,19;3448,07;985,16;1,5;0,428571429;27,64;694,54;0,00685298713487667;6,7512888057951;0,151587301587302;0,0158730158730159;0,0396825396825397;0,0162698412698413;0,0158730158730159;0,040079365079365;0,189923494037536;0,0165289256198347;0,041288210351609;0;0,0247706526311003;1;0;"EBEM_Treatment B";3;3;0;10;1;2;0,333333333333333;0,666666666666667;0;0;0;0,333333333333333;0;0;0,666666666666667
25;"July";2020;"EBEM";"Treatment B";"Exclosure";6;23;1;2;9;0;2;0;5;0;1;0;3,06;15,3;68,99;13,7;0,0222212140268692;85,45;3,5;1993;51;26;54,56666667;18,06666667;29;22;21;3;10,54;4,17;3,19;3448,07;985,16;1,5;0,428571429;27,64;694,54;0,00685298713487667;6,7512888057951;0,151587301587302;0,0158730158730159;0,0396825396825397;0,0162698412698413;0,0158730158730159;0,040079365079365;0,189923494037536;0,0165289256198347;0,041288210351609;0;0,0247706526311003;7;5,09;"EBEM_Treatment B";10;13;3;2;7;1;0,538461538461538;0,1;0;0,153846153846154;0;0,384615384615385;0;0,1;0
25;"November";2020;"EBEM";"Treatment B";"Exclosure";10;2;0;0;0;0;0;0;0;0;0;2;3,06;15,3;68,99;13,7;0,0222212140268692;85,45;3,5;1993;51;26;54,56666667;18,06666667;29;22;21;3;10,54;4,17;3,19;3448,07;985,16;1,5;0,428571429;27,64;694,54;0,00685298713487667;6,7512888057951;0,151587301587302;0,0158730158730159;0,0396825396825397;0,0162698412698413;0,0158730158730159;0,040079365079365;0,189923494037536;0,0165289256198347;0,041288210351609;0;0,0247706526311003;11;0,34;"EBEM_Treatment B";2;2;0;0;0;2;0;1;0;0;0;0;0;0;1
25;"October";2020;"EBEM";"Treatment B";"Exclosure";9;0;0;3;0;3;0;0;0;0;0;0;3,06;15,3;68,99;13,7;0,0222212140268692;85,45;3,5;1993;51;26;54,56666667;18,06666667;29;22;21;3;10,54;4,17;3,19;3448,07;985,16;1,5;0,428571429;27,64;694,54;0,00685298713487667;6,7512888057951;0,151587301587302;0,0158730158730159;0,0396825396825397;0,0162698412698413;0,0158730158730159;0,040079365079365;0,189923494037536;0,0165289256198347;0,041288210351609;0;0,0247706526311003;10;8,35;"EBEM_Treatment B";0;3;3;0;0;0;0;NA;1;0;0;0;0;NA;NA
25;"September";2020;"EBEM";"Treatment B";"Exclosure";8;0;3;3;0;3;0;0;3;0;0;0;3,06;15,3;68,99;13,7;0,0222212140268692;85,45;3,5;1993;51;26;54,56666667;18,06666667;29;22;21;3;10,54;4,17;3,19;3448,07;985,16;1,5;0,428571429;27,64;694,54;0,00685298713487667;6,7512888057951;0,151587301587302;0,0158730158730159;0,0396825396825397;0,0162698412698413;0,0158730158730159;0,040079365079365;0,189923494037536;0,0165289256198347;0,041288210351609;0;0,0247706526311003;9;8,89;"EBEM_Treatment B";0;6;6;0;3;0;0,5;NA;0,5;0;0;0,5;0;NA;NA
26;"December";2020;"EBEM";"Treatment B";"Exclosure";11;0;0;0;0;0;0;0;0;0;0;0;3,06;15,3;68,99;13,7;0,0222212140268692;85,45;3,5;1993;51;26;54,56666667;18,06666667;29;22;21;3;10,54;4,17;3,19;3448,07;985,16;1,5;0,428571429;27,64;694,54;0,00685298713487667;6,7512888057951;0,151587301587302;0,0158730158730159;0,0396825396825397;0,0162698412698413;0,0158730158730159;0,040079365079365;0,189923494037536;0,0165289256198347;0,041288210351609;0;0,0247706526311003;12;0,05;"EBEM_Treatment B";0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
26;"Mar";2020;"EBEM";"Treatment B";"Exclosure";2;22;0;0;0;0;0;0;0;0;0;0;3,06;15,3;68,99;13,7;0,0222212140268692;85,45;3,5;1993;51;26;54,56666667;18,06666667;29;22;21;3;10,54;4,17;3,19;3448,07;985,16;1,5;0,428571429;27,64;694,54;0,00685298713487667;6,7512888057951;0,151587301587302;0,0158730158730159;0,0396825396825397;0,0162698412698413;0,0158730158730159;0,040079365079365;0,189923494037536;0,0165289256198347;0,041288210351609;0;0,0247706526311003;3;19,57;"EBEM_Treatment B";0;0;0;8;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
27;"May";2020;"EBEM";"Treatment B";"Exclosure";4;20;0;0;8;0;0;0;1;0;0;0;3,06;15,3;68,99;13,7;0,0222212140268692;85,45;3,5;1993;51;26;54,56666667;18,06666667;29;22;21;3;10,54;4,17;3,19;3448,07;985,16;1,5;0,428571429;27,64;694,54;0,00685298713487667;6,7512888057951;0,151587301587302;0,0158730158730159;0,0396825396825397;0,0162698412698413;0,0158730158730159;0,040079365079365;0,189923494037536;0,0165289256198347;0,041288210351609;0;0,0247706526311003;5;5,11;"EBEM_Treatment B";8;8;0;6;1;0;0,125;0;0;0;0;0,125;0;0;0
28;"August";2020;"EBEM";"Treatment B";"Exclosure";7;0;3;3;5;0;5;0;0;0;1;0;3,06;15,3;68,99;13,7;0,0222212140268692;85,45;3,5;1993;51;26;54,56666667;18,06666667;29;22;21;3;10,54;4,17;3,19;3448,07;985,16;1,5;0,428571429;27,64;694,54;0,00685298713487667;6,7512888057951;0,151587301587302;0,0158730158730159;0,0396825396825397;0,0162698412698413;0,0158730158730159;0,040079365079365;0,189923494037536;0,0165289256198347;0,041288210351609;0;0,0247706526311003;8;12,68;"EBEM_Treatment B";6;12;6;12;5;1;0,416666666666667;0,166666666666667;0;0,416666666666667;0;0;0;0,166666666666667;0
28;"June";2020;"EBEM";"Treatment B";"Exclosure";5;6;0;0;12;0;0;0;8;0;0;0;3,06;15,3;68,99;13,7;0,0222212140268692;85,45;3,5;1993;51;26;54,56666667;18,06666667;29;22;21;3;10,54;4,17;3,19;3448,07;985,16;1,5;0,428571429;27,64;694,54;0,00685298713487667;6,7512888057951;0,151587301587302;0,0158730158730159;0,0396825396825397;0,0162698412698413;0,0158730158730159;0,040079365079365;0,189923494037536;0,0165289256198347;0,041288210351609;0;0,0247706526311003;6;6,99;"EBEM_Treatment B";12;12;0;NA;8;0;0,666666666666667;0;0;0;0;0,666666666666667;0;0;0
1;"July";2020;"ELAT NORTH";"Control A";"Control";5;2;0;1;66;0;0;0;10;0;17;17;3,68;19,8;91,355;15,6;0,0440092451502009;79,65;2;1979;64;32;43,403125;13,7765625;43;26;23;6;7,95;3,91;3,16;2007,12;1003,56;0,7;0,35;36,66;692,12;0,00459287257754786;4,60922320392393;0,0893167073889966;0;0,0410733844468784;0;0;0,00821467688937568;0,21505923837461;0,0579084560024924;0,0165061898211829;0;0;7;7,2;"ELAT NORTH_Control A";100;101;1;2;10;34;0,099009900990099;0,34;0;0;0;0,099009900990099;0;0,17;0,17
25;"November";2020;"ELAT NORTH";"Control A";"Control";10;0;0;0;0;0;0;0;0;0;0;0;3,68;19,8;91,355;15,6;0,0440092451502009;79,65;2;1979;64;32;43,403125;13,7765625;43;26;23;6;7,95;3,91;3,16;2007,12;1003,56;0,7;0,35;36,66;692,12;0,00459287257754786;4,60922320392393;0,0893167073889966;0;0,0410733844468784;0;0;0,00821467688937568;0,21505923837461;0,0579084560024924;0,0165061898211829;0;0;11;1,12;"ELAT NORTH_Control A";0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
26;"January";2021;"ELAT NORTH";"Control A";"Control";12;0;0;0;0;0;0;0;0;0;0;0;3,68;19,8;91,355;15,6;0,0440092451502009;79,65;2;1979;64;32;43,403125;13,7765625;43;26;23;6;7,95;3,91;3,16;2007,12;1003,56;0,7;0,35;36,66;692,12;0,00459287257754786;4,60922320392393;0,0893167073889966;0;0,0410733844468784;0;0;0,00821467688937568;0,21505923837461;0,0579084560024924;0,0165061898211829;0;0;1;0,01;"ELAT NORTH_Control A";0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
27;"December";2020;"ELAT NORTH";"Control A";"Control";11;0;0;0;0;0;0;0;0;0;0;0;3,68;19,8;91,355;15,6;0,0440092451502009;79,65;2;1979;64;32;43,403125;13,7765625;43;26;23;6;7,95;3,91;3,16;2007,12;1003,56;0,7;0,35;36,66;692,12;0,00459287257754786;4,60922320392393;0,0893167073889966;0;0,0410733844468784;0;0;0,00821467688937568;0,21505923837461;0,0579084560024924;0,0165061898211829;0;0;12;0,04;"ELAT NORTH_Control A";0;0;0;2;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
